"ST","fips","state_county5","lat","lon","den"
"NY",36065,"NY_Oneida Count",43.147454,-75.359106,70.2299645861779
"NY",36069,"NY_Ontario Coun",42.899374,-77.260129,63.9813811158394
"NY",36073,"NY_Orleans Coun",43.248317,-78.223294,19.0573837465256
"NY",36075,"NY_Oswego Count",43.391821,-76.313145,34.4620537891142
"NY",36077,"NY_Otsego Count",42.563531,-75.060062,22.6255456433108
"NY",36079,"NY_Putnam Count",41.411282,-73.717247,154.146004511427
"NY",36083,"NY_Rensselaer C",42.699991,-73.629889,92.0863361899707
"NY",36089,"NY_St. Lawrence",44.651458,-75.149708,14.7428653183372
"NY",36091,"NY_Saratoga Cou",43.008801,-73.785787,105.182080300972
"NY",36093,"NY_Schenectady ",42.809284,-73.946182,286.020012266577
"NY",36095,"NY_Schoharie Co",42.642508,-74.436027,19.1139481941312
"NY",36097,"NY_Schuyler Cou",42.387815,-76.869122,19.8616712529225
"NY",36099,"NY_Seneca Count",42.827354,-76.828521,33.6303009823344
"NY",36101,"NY_Steuben Coun",42.266288,-77.320329,26.2261769666344
"NY",36105,"NY_Sullivan Cou",41.700086,-74.707459,29.2141241349816
"NY",36107,"NY_Tioga County",42.12098,-76.297151,35.58968288786
"NY",36109,"NY_Tompkins Cou",42.460259,-76.477416,80.2438518776288
"NY",36111,"NY_Ulster Count",41.841064,-74.100745,59.0627905931381
"NY",36113,"NY_Warren Count",43.396992,-73.714626,26.4979107818093
"NY",36115,"NY_Washington C",43.290255,-73.458693,27.9355714794603
"NY",36117,"NY_Wayne County",43.143734,-77.126682,25.0816429668173
"NY",36121,"NY_Wyoming Coun",42.725754,-78.218884,25.8007556146297
"NY",36123,"NY_Yates County",42.633657,-77.078037,25.8678393377582
"NC",37001,"NC_Alamance Cou",36.071263,-79.414193,150.52378804388
"NC",37003,"NC_Alexander Co",35.890299,-81.191638,54.9875121573753
"NC",37005,"NC_Alleghany Co",36.498332,-81.105731,18.2575433185322
"NC",37007,"NC_Anson County",34.972824,-80.110145,17.5710603370638
"NC",37009,"NC_Ashe County,",36.415077,-81.489759,24.6084425287875
"NC",37011,"NC_Avery County",36.07632,-81.943907,27.4200738277702
"NC",37013,"NC_Beaufort Cou",35.519484,-76.956571,18.9399494783679
"NC",37015,"NC_Bertie Count",36.083776,-76.968883,9.8695019839058
"NC",37017,"NC_Bladen Count",34.607845,-78.64109,14.2411380420431
"NC",37019,"NC_Brunswick Co",34.03637,-78.229195,52.5142087599409
"NC",37021,"NC_Buncombe Cou",35.587674,-82.550087,152.785903058914
"NC",37023,"NC_Burke County",35.730474,-81.638347,67.8495821133365
"NC",37025,"NC_Cabarrus Cou",35.399234,-80.612525,228.954330030994
"NC",37027,"NC_Caldwell Cou",35.873614,-81.503741,66.8938270261807
"NC",37029,"NC_Camden Count",36.36267,-76.19176,13.7242218226926
"NC",37031,"NC_Carteret Cou",34.746773,-76.804454,19.8462940800627
"NC",37033,"NC_Caswell Coun",36.402606,-79.361931,20.3688632205732
"NC",37035,"NC_Catawba Coun",35.695409,-81.245839,148.972094582835
"NC",37037,"NC_Chatham Coun",35.744124,-79.236572,40.5440181172141
"NC",37039,"NC_Cherokee Cou",35.106484,-84.016472,23.6712740795412
"NC",37041,"NC_Chowan Count",36.116754,-76.626254,23.0731119012394
"NC",37043,"NC_Clay County,",35.035248,-83.807512,19.656891109718
"NC",37045,"NC_Cleveland Co",35.292496,-81.517017,80.7531774486287
"NC",37047,"NC_Columbus Cou",34.27927,-78.709221,22.4736200030437
"NC",37049,"NC_Craven Count",35.066758,-77.038555,51.7655871448449
"NC",37051,"NC_Cumberland C",35.056493,-78.936138,196.720811840732
"NC",37053,"NC_Currituck Co",36.391946,-76.00904,20.391390973107
"NC",37055,"NC_Dare County,",35.907564,-75.674875,9.150445609934
"NC",37057,"NC_Davidson Cou",35.853743,-80.199539,114.17256130887
"NC",37059,"NC_Davie County",35.929813,-80.52158,61.9840421714529
"NC",37061,"NC_Duplin Count",34.936096,-77.943354,27.6872494018559
"NC",37063,"NC_Durham Count",35.989801,-78.9062,416.366296061758
"NC",37065,"NC_Edgecombe Co",35.903736,-77.656297,39.2282738295167
"NC",37067,"NC_Forsyth Coun",36.106431,-80.256625,357.474551372007
"NC",37069,"NC_Franklin Cou",36.047826,-78.340858,54.449162762943
"NC",37071,"NC_Gaston Count",35.275594,-81.156574,238.260459819384
"NC",37073,"NC_Gates County",36.46589,-76.706157,12.9158634957562
"NC",37075,"NC_Graham Count",35.330969,-83.787962,10.8056295958913
"NC",37077,"NC_Granville Co",36.223855,-78.657114,43.4907859521321
"NC",37079,"NC_Greene Count",35.468776,-77.669536,30.592232120521
"NC",37081,"NC_Guilford Cou",36.065215,-79.850251,315.332871528298
"NC",37083,"NC_Halifax Coun",36.353153,-77.672949,26.4155230184954
"NC",37085,"NC_Harnett Coun",35.359863,-78.847096,87.3118057631169
"NC",37087,"NC_Haywood Coun",35.517983,-82.939915,43.3643519133361
"NC",37089,"NC_Henderson Co",35.34095,-82.472355,120.941507464495
"NC",37091,"NC_Hertford Cou",36.351304,-77.009973,25.335294010946
"NC",37093,"NC_Hoke County,",34.989624,-79.177133,54.3516351032141
"NC",37095,"NC_Hyde County,",35.43421,-76.208134,1.33861303789685
"NC",37097,"NC_Iredell Coun",35.707328,-80.869103,118.289976443321
"NC",37099,"NC_Jackson Coun",35.335275,-83.202489,34.3161749831088
"NC",37101,"NC_Johnston Cou",35.560263,-78.411954,101.553186073709
"NC",37103,"NC_Jones County",35.027454,-77.353062,7.66039006186014
"NC",37105,"NC_Lee County, ",35.459779,-79.173135,91.9686453168335
"NC",37107,"NC_Lenoir Count",35.262323,-77.631874,53.7216530486424
"NC",37109,"NC_Lincoln Coun",35.485027,-81.178511,108.277270620317
"NC",37111,"NC_McDowell Cou",35.667958,-82.021507,39.572782915008
"NC",37113,"NC_Macon County",35.157148,-83.380756,26.6533980821126
"NC",37115,"NC_Madison Coun",35.839078,-82.638666,18.5993364422418
"NC",37117,"NC_Martin Count",35.83274,-77.100767,18.7170579311235
"NC",37119,"NC_Mecklenburg ",35.223469,-80.81662,779.842353770716
"NC",37121,"NC_Mitchell Cou",35.962278,-82.114348,26.0077807114655
"NC",37123,"NC_Montgomery C",35.338988,-79.88204,20.9370311303264
"NC",37125,"NC_Moore County",35.244618,-79.44678,55.1472586837455
"NC",37127,"NC_Nash County,",35.947411,-77.923901,67.0854856691732
"NC",37129,"NC_New Hanover ",34.211687,-77.879277,276.066432984454
"NC",37131,"NC_Northampton ",36.431948,-77.434731,13.6706699860022
"NC",37133,"NC_Onslow Count",34.741545,-77.400612,84.1250394053652
"NC",37135,"NC_Orange Count",35.978596,-79.081244,142.906300052044
"NC",37137,"NC_Pamlico Coun",35.105356,-76.775886,8.67747330580921
"NC",37139,"NC_Pasquotank C",36.293502,-76.246298,53.1218557378645
"NC",37141,"NC_Pender Count",34.469476,-77.836015,26.104691112382
"NC",37143,"NC_Perquimans C",36.181299,-76.424403,15.8020658699297
"NC",37145,"NC_Person Count",36.373422,-78.970901,37.7311633666417
"NC",37147,"NC_Pitt County,",35.57917,-77.381178,106.572632403348
"NC",37149,"NC_Polk County,",35.258669,-82.17545,33.5383321974076
"NC",37151,"NC_Randolph Cou",35.766292,-79.827981,70.2179808602201
"NC",37153,"NC_Richmond Cou",34.943604,-79.733496,36.0865670855542
"NC",37155,"NC_Robeson Coun",34.674582,-79.093867,53.0292803499057
"NC",37157,"NC_Rockingham C",36.402247,-79.772606,61.3944820674757
"NC",37159,"NC_Rowan County",35.620395,-80.521966,104.717485496222
"NC",37161,"NC_Rutherford C",35.348446,-81.894978,45.726037497421
"NC",37163,"NC_Sampson Coun",35.033839,-78.396164,25.8883160469016
"NC",37165,"NC_Scotland Cou",34.786334,-79.47868,41.9311575151783
"NC",37167,"NC_Stanly Count",35.321525,-80.247474,59.9790118152112
"NC",37169,"NC_Stokes Count",36.35064,-80.273917,38.6110345844883
"NC",37171,"NC_Surry County",36.431314,-80.656971,51.5340938719874
"NC",37173,"NC_Swain County",35.438412,-83.413457,10.191546997875
"NC",37175,"NC_Transylvania",35.2102,-82.745507,34.8848123477559
"NC",37177,"NC_Tyrrell Coun",35.907144,-76.238874,2.58293099912439
"NC",37179,"NC_Union County",35.013609,-80.619702,144.784582073133
"NC",37181,"NC_Vance County",36.331178,-78.402101,63.7207599967533
"NC",37183,"NC_Wake County,",35.797203,-78.673074,500.586599065744
"NC",37185,"NC_Warren Count",36.409715,-78.138543,17.1646263928851
"NC",37187,"NC_Washington C",35.864206,-76.649275,10.5384899208536
"NC",37189,"NC_Watauga Coun",36.220299,-81.685479,69.3504448628642
"NC",37191,"NC_Wayne County",35.370731,-77.988459,85.3950104133796
"NC",37193,"NC_Wilkes Count",36.193059,-81.134214,34.7570945819014
"NC",37195,"NC_Wilson Count",35.726988,-77.931323,84.3824831747813
"NC",37197,"NC_Yadkin Count",36.163573,-80.675351,43.0874274730494
"NC",37199,"NC_Yancey Count",35.910155,-82.292339,22.279803316974
"ND",38001,"ND_Adams County",46.032949,-102.625989,0.865214289840276
"ND",38003,"ND_Barnes Count",46.92752,-98.033032,2.6572026426985
"ND",38005,"ND_Benson Count",48.020822,-99.146122,1.83261522073881
"ND",38007,"ND_Billings Cou",47.016207,-103.308303,0.310630134904814
"ND",38009,"ND_Bottineau Co",48.820134,-100.650317,1.42858353917446
"ND",38011,"ND_Bowman Count",46.171185,-103.396646,1.00046449154508
"ND",38013,"ND_Burke County",48.771943,-102.521915,0.723088441393736
"ND",38015,"ND_Burleigh Cou",46.822761,-100.761508,22.1335264098619
"ND",38017,"ND_Cass County,",46.860506,-96.861406,39.728965916621
"ND",38019,"ND_Cavalier Cou",48.755612,-98.41499,0.96179050779137
"ND",38021,"ND_Dickey Count",46.087766,-98.328185,1.64753393355034
"ND",38023,"ND_Divide Count",48.874965,-103.348927,0.675403827086576
"ND",38025,"ND_Dunn County,",47.332654,-102.643252,0.820270413250978
"ND",38027,"ND_Eddy County,",47.707976,-99.051857,1.37058794948604
"ND",38029,"ND_Emmons Count",46.265684,-100.210914,0.804823827094072
"ND",38031,"ND_Foster Count",47.461156,-99.040279,1.91633092332482
"ND",38033,"ND_Golden Valle",46.894589,-103.962247,0.678297491138662
"ND",38035,"ND_Grand Forks ",47.907658,-97.120998,18.6228038200303
"ND",38037,"ND_Grant County",46.387962,-101.711807,0.527001877490632
"ND",38039,"ND_Griggs Count",47.451199,-98.18781,1.20271050003877
"ND",38041,"ND_Hettinger Co",46.448932,-102.544717,0.851019236735713
"ND",38043,"ND_Kidder Count",46.919486,-99.813669,0.668061574385149
"ND",38045,"ND_LaMoure Coun",46.405346,-98.520959,1.35739203178457
"ND",38047,"ND_Logan County",46.498411,-99.548585,0.706418964887417
"ND",38049,"ND_McHenry Coun",48.182793,-100.694529,1.16022621386464
"ND",38051,"ND_McIntosh Cou",46.144162,-99.492295,0.968824248806711
"ND",38053,"ND_McKenzie Cou",47.815541,-103.228066,2.02750549541691
"ND",38055,"ND_McLean Count",47.523976,-101.204564,1.5671132369311
"ND",38057,"ND_Mercer Count",47.297717,-101.710274,2.84138829625354
"ND",38059,"ND_Morton Count",46.819739,-101.011434,6.22481829620186
"ND",38061,"ND_Mountrail Co",48.134702,-102.371315,2.09742849187635
"ND",38063,"ND_Nelson Count",47.919339,-98.209414,1.10189066556888
"ND",38065,"ND_Oliver Count",47.121328,-101.307901,1.03438531889003
"ND",38067,"ND_Pembina Coun",48.789947,-97.582307,2.34081447734597
"ND",38069,"ND_Pierce Count",48.328166,-99.988011,1.41810189829049
"ND",38071,"ND_Ramsey Count",48.136409,-98.834844,3.41871393490353
"ND",38073,"ND_Ransom Count",46.478257,-97.657193,2.33131939336423
"ND",38075,"ND_Renville Cou",48.721416,-101.526364,1.00711691092974
"ND",38077,"ND_Richland Cou",46.264153,-96.76635,4.32007889172809
"ND",38079,"ND_Rolette Coun",48.836027,-99.817363,5.82646391963081
"ND",38081,"ND_Sargent Coun",46.163745,-97.591691,1.73559951095784
"ND",38083,"ND_Sheridan Cou",47.576556,-100.340156,0.504781094266634
"ND",38085,"ND_Sioux County",46.161951,-100.72635,1.44740726804007
"ND",38087,"ND_Slope County",46.411465,-103.443746,0.237499821721946
"ND",38089,"ND_Stark County",46.879757,-102.785075,9.06938346190242
"ND",38091,"ND_Steele Count",47.459656,-97.746445,1.01983473632489
"ND",38093,"ND_Stutsman Cou",46.915799,-98.744696,3.4780683870763
"ND",38095,"ND_Towner Count",48.584615,-99.234305,0.811414068994574
"ND",38097,"ND_Traill Count",47.491264,-97.226828,3.5969750197615
"ND",38099,"ND_Walsh County",48.390892,-97.555232,3.17462935431007
"ND",38101,"ND_Ward County,",48.256527,-101.329338,12.7002650564187
"ND",38103,"ND_Wells County",47.676761,-99.781286,1.14690834106241
"ND",38105,"ND_Williams Cou",48.199801,-103.563682,6.75635146204273
"OH",39001,"OH_Adams County",38.848346,-83.517043,18.2548687925647
"OH",39003,"OH_Allen County",40.757675,-84.121928,97.1146987038633
"OH",39005,"OH_Ashland Coun",40.855217,-82.285667,48.377155931631
"OH",39007,"OH_Ashtabula Co",41.795339,-80.767571,27.429887347612
"OH",39009,"OH_Athens Count",39.345128,-82.10024,49.59470940345
"OH",39011,"OH_Auglaize Cou",40.545245,-84.269481,43.8787954623958
"OH",39013,"OH_Belmont Coun",40.042095,-80.88884,47.7847515923663
"OH",39015,"OH_Brown County",38.948158,-83.892944,33.8593399728789
"OH",39017,"OH_Butler Count",39.410684,-84.500267,314.581397757922
"OH",39019,"OH_Carroll Coun",40.608318,-81.114892,26.0426693231033
"OH",39021,"OH_Champaign Co",40.120684,-83.76028,34.9364068529133
"OH",39023,"OH_Clark County",39.927147,-83.832287,128.196760895678
"OH",39025,"OH_Clermont Cou",39.103441,-84.212568,174.121200315856
"OH",39027,"OH_Clinton Coun",39.410549,-83.842336,39.300340926178
"OH",39029,"OH_Columbiana C",40.777774,-80.730264,73.497286196731
"OH",39031,"OH_Coshocton Co",40.290804,-81.86512,24.8961940282743
"OH",39033,"OH_Crawford Cou",40.797377,-82.874776,39.7689246063044
"OH",39037,"OH_Darke County",40.115612,-84.608214,32.8705573653111
"OH",39039,"OH_Defiance Cou",41.295398,-84.449086,35.5024315763783
"OH",39041,"OH_Delaware Cou",40.216351,-83.013223,177.117112857774
"OH",39043,"OH_Erie County,",41.405481,-82.627891,45.821601817716
"OH",39045,"OH_Fairfield Co",39.795111,-82.666944,119.62644449522
"OH",39047,"OH_Fayette Coun",39.549717,-83.443808,27.0530226152536
"OH",39051,"OH_Fulton Count",41.5785,-84.094751,39.9276503923148
"OH",39053,"OH_Gallia Count",38.830629,-82.274096,24.5005389120445
"OH",39055,"OH_Geauga Count",41.489615,-81.221561,88.4687300636239
"OH",39057,"OH_Greene Count",39.726404,-83.996686,156.705008571799
"OH",39059,"OH_Guernsey Cou",40.016788,-81.541827,28.4097258573289
"OH",39063,"OH_Hancock Coun",41.039056,-83.641951,54.830894484406
"OH",39065,"OH_Hardin Count",40.689386,-83.675755,25.7360224569652
"OH",39067,"OH_Harrison Cou",40.308636,-81.050672,14.1354208215282
"OH",39069,"OH_Henry County",41.358702,-84.076961,24.8263506808907
"OH",39071,"OH_Highland Cou",39.220062,-83.581988,29.8706610735881
"OH",39073,"OH_Hocking Coun",39.522194,-82.446275,25.7607843044246
"OH",39075,"OH_Holmes Count",40.567391,-81.872764,40.0269750635322
"OH",39077,"OH_Huron County",41.175374,-82.614391,45.4532104013228
"OH",39079,"OH_Jackson Coun",39.036265,-82.610661,29.6895049678653
"OH",39081,"OH_Jefferson Co",40.365108,-80.694228,61.384081152262
"OH",39083,"OH_Knox County,",40.399128,-82.454649,45.4389326393586
"OH",39085,"OH_Lake County,",41.685888,-81.319338,90.7652150651986
"OH",39087,"OH_Lawrence Cou",38.503018,-82.540684,50.2050642961068
"OH",39089,"OH_Licking Coun",40.05271,-82.515759,99.1977660074848
"OH",39091,"OH_Logan County",40.383676,-83.779471,37.7756365953865
"OH",39093,"OH_Lorain Count",41.38987,-82.112376,129.594192123571
"OH",39097,"OH_Madison Coun",39.924376,-83.379953,37.0640235486936
"OH",39101,"OH_Marion Count",40.58206,-83.129156,62.183065218165
"OH",39103,"OH_Medina Count",41.144056,-81.84012,164.016420378377
"OH",39105,"OH_Meigs County",39.060946,-82.013323,20.4538185814433
"OH",39107,"OH_Mercer Count",40.517287,-84.608376,33.5852836839915
"OH",39109,"OH_Miami County",40.046907,-84.234863,100.95036901589
"OH",39111,"OH_Monroe Count",39.741292,-81.06521,11.5236404354072
"OH",39113,"OH_Montgomery C",39.746151,-84.207549,442.05376642925
"OH",39115,"OH_Morgan Count",39.61669,-81.866143,13.2776287788292
"OH",39117,"OH_Morrow Count",40.518848,-82.795365,33.4827608253884
"OH",39119,"OH_Muskingum Co",39.961284,-81.996883,49.4904525830215
"OH",39121,"OH_Noble County",39.77163,-81.485165,13.7645414521943
"OH",39123,"OH_Ottawa Count",41.531718,-83.081463,25.2200618284531
"OH",39125,"OH_Paulding Cou",41.132218,-84.584535,17.2092386240316
"OH",39127,"OH_Perry County",39.754136,-82.234082,33.8117522606291
"OH",39129,"OH_Pickaway Cou",39.666509,-82.993084,44.5315235863535
"OH",39131,"OH_Pike County,",39.083994,-83.038173,24.1515863859508
"OH",39133,"OH_Portage Coun",41.17947,-81.273457,123.690553935572
"OH",39135,"OH_Preble Count",39.743738,-84.624466,37.0226736930289
"OH",39137,"OH_Putnam Count",41.0083,-84.11802,26.9963567599749
"OH",39139,"OH_Richland Cou",40.762374,-82.540347,93.4882620249852
"OH",39141,"OH_Ross County,",39.340682,-83.022104,42.7141219190609
"OH",39143,"OH_Sandusky Cou",41.341058,-83.101952,54.0782901603511
"OH",39145,"OH_Scioto Count",38.781629,-82.945444,47.1967745770627
"OH",39147,"OH_Seneca Count",41.127601,-83.201322,38.5661544149183
"OH",39149,"OH_Shelby Count",40.318869,-84.192139,45.6397854223594
"OH",39151,"OH_Stark County",40.837013,-81.387172,246.310586581434
"OH",39155,"OH_Trumbull Cou",41.240415,-80.759806,120.549667180426
"OH",39157,"OH_Tuscarawas C",40.479556,-81.465322,62.142588044361
"OH",39159,"OH_Union County",40.252214,-83.350113,52.1175686753091
"OH",39161,"OH_Van Wert Cou",40.856353,-84.565522,26.5938237014582
"OH",39163,"OH_Vinton Count",39.240104,-82.503644,12.1741320476816
"OH",39165,"OH_Warren Count",39.424293,-84.245128,222.479423566107
"OH",39167,"OH_Washington C",39.41251,-81.512663,36.1331962001852
"OH",39169,"OH_Wayne County",40.838544,-81.864335,80.3031386729301
"OH",39171,"OH_Williams Cou",41.533691,-84.573035,33.4850384444033
"OH",39173,"OH_Wood County,",41.44828,-83.601066,81.3894892241747
"OH",39175,"OH_Wyandot Coun",40.865953,-83.298153,20.6211457441117
"OK",40001,"OK_Adair County",35.887523,-94.63575,14.8496604419196
"OK",40003,"OK_Alfalfa Coun",36.660625,-98.318501,2.49750754594289
"OK",40005,"OK_Atoka County",34.324459,-96.090179,5.36537510386501
"OK",40007,"OK_Beaver Count",36.818228,-100.616419,1.12813425240072
"OK",40009,"OK_Beckham Coun",35.361391,-99.512486,9.33410115780124
"AZ",4001,"AZ_Apache Count",35.577687,-109.41484,2.47395356523567
"OK",40011,"OK_Blaine Count",35.884817,-98.420662,3.87730269957175
"OK",40013,"OK_Bryan County",33.977295,-96.383822,19.6408648517679
"OK",40015,"OK_Caddo County",35.147225,-98.338494,8.6058401451533
"OK",40017,"OK_Canadian Cou",35.491254,-97.78114,63.2545981185468
"OK",40019,"OK_Carter Count",34.192075,-97.20457,22.2789553559789
"OK",40021,"OK_Cherokee Cou",35.900171,-94.994163,24.1954524070621
"OK",40023,"OK_Choctaw Coun",34.020247,-95.533567,7.07474115422923
"OK",40025,"OK_Cimarron Cou",36.729185,-102.485321,0.448114459481605
"OK",40027,"OK_Cleveland Co",35.266627,-97.447024,196.383062822012
"OK",40029,"OK_Coal County,",34.546448,-96.278023,4.06972648899433
"AZ",4003,"AZ_Cochise Coun",31.607357,-110.063053,7.817369187564
"OK",40031,"OK_Comanche Cou",34.629215,-98.421648,43.0122570385926
"OK",40033,"OK_Cotton Count",34.307791,-98.332256,3.4076126328796
"OK",40035,"OK_Craig County",36.675666,-95.153823,7.15835855985813
"OK",40037,"OK_Creek County",35.974422,-96.233839,28.4741276066053
"OK",40039,"OK_Custer Count",35.547405,-98.839507,11.1749805243406
"OK",40041,"OK_Delaware Cou",36.463017,-94.794943,20.9571988099804
"OK",40043,"OK_Dewey County",36.052429,-99.06334,1.87280508521969
"OK",40045,"OK_Ellis County",36.265997,-99.784141,1.20944781623316
"OK",40047,"OK_Garfield Cou",36.398165,-97.883789,22.2394681060545
"OK",40049,"OK_Garvin Count",34.735648,-97.288696,13.1484265163471
"AZ",4005,"AZ_Coconino Cou",35.514426,-111.590056,2.96831320025438
"OK",40051,"OK_Grady County",35.099526,-97.861894,19.5024445815492
"OK",40053,"OK_Grant County",36.762627,-97.774047,1.66686204863453
"OK",40055,"OK_Greer County",34.915219,-99.459421,3.42609858556969
"OK",40057,"OK_Harmon Count",34.694761,-99.897993,1.9018349039357
"OK",40059,"OK_Harper Count",36.771519,-99.757532,1.36783512496439
"OK",40061,"OK_Haskell Coun",35.237804,-95.121608,7.79687568787943
"OK",40063,"OK_Hughes Count",35.081959,-96.32078,6.29324874808161
"OK",40065,"OK_Jackson Coun",34.653404,-99.335932,11.7767265660083
"OK",40067,"OK_Jefferson Co",34.128114,-97.866159,2.99449974776583
"OK",40069,"OK_Johnston Cou",34.263937,-96.654549,6.50120654502295
"AZ",4007,"AZ_Gila County,",33.82356,-111.007494,4.34859098842177
"OK",40071,"OK_Kay County, ",36.745203,-97.128546,17.7847053680842
"OK",40073,"OK_Kingfisher C",35.915329,-97.912409,6.71820589649558
"OK",40075,"OK_Kiowa County",34.936358,-99.015436,3.2619042081741
"OK",40077,"OK_Latimer Coun",34.883191,-95.258464,5.3338145337397
"OK",40079,"OK_Le Flore Cou",35.061854,-94.641301,11.9693166429325
"OK",40081,"OK_Lincoln Coun",35.659026,-96.882293,13.9446557437157
"OK",40083,"OK_Logan County",35.832833,-97.439988,24.7498427314801
"OK",40085,"OK_Love County,",33.927597,-97.171716,7.44131006833411
"OK",40087,"OK_McClain Coun",35.092174,-97.514971,26.934894969271
"OK",40089,"OK_McCurtain Co",34.001191,-94.816419,6.6667526469016
"AZ",4009,"AZ_Graham Count",32.86733,-109.812181,3.23066584312353
"OK",40091,"OK_McIntosh Cou",35.38549,-95.580112,10.6191699231998
"OK",40093,"OK_Major County",36.301932,-98.421761,3.07496577837574
"OK",40095,"OK_Marshall Cou",34.020632,-96.754422,15.3100634146769
"OK",40097,"OK_Mayes County",36.292914,-95.235555,23.2152543898388
"OK",40099,"OK_Murray Count",34.507027,-97.028909,12.7864730269127
"OK",40101,"OK_Muskogee Cou",35.709969,-95.368317,31.2913663956004
"OK",40103,"OK_Noble County",36.322823,-97.233709,5.78814813618809
"OK",40105,"OK_Nowata Count",36.775398,-95.634714,6.69678362462288
"OK",40107,"OK_Okfuskee Cou",35.44943,-96.333303,7.36241900492383
"OK",40109,"OK_Oklahoma Cou",35.519307,-97.510552,428.590389566809
"AZ",4011,"AZ_Greenlee Cou",32.970402,-109.248712,1.98382279421056
"OK",40111,"OK_Okmulgee Cou",35.61535,-95.967902,21.1450092441165
"OK",40113,"OK_Osage County",36.424523,-96.241685,7.870214694
"OK",40115,"OK_Ottawa Count",36.858051,-94.837147,24.7915364408622
"OK",40117,"OK_Pawnee Count",36.273127,-96.549785,10.6279908813822
"OK",40119,"OK_Payne County",36.091385,-97.003156,45.2924006649396
"AZ",4012,"AZ_La Paz Count",33.908361,-114.172146,1.8055942220647
"OK",40121,"OK_Pittsburg Co",34.957989,-95.719834,12.2321261986376
"OK",40123,"OK_Pontotoc Cou",34.773665,-96.6714,20.374258101984
"OK",40125,"OK_Pottawatomie",35.317085,-96.951814,35.3267717562083
"OK",40127,"OK_Pushmataha C",34.336743,-95.477215,3.0109683492615
"OK",40129,"OK_Roger Mills ",35.633256,-99.654582,1.20659993608724
"OK",40131,"OK_Rogers Count",36.317138,-95.644612,50.1744134574803
"OK",40133,"OK_Seminole Cou",35.18355,-96.628173,14.6219020036131
"OK",40135,"OK_Sequoyah Cou",35.468313,-94.732692,22.4495669763653
"OK",40137,"OK_Stephens Cou",34.517163,-97.945593,18.6914050567902
"OK",40139,"OK_Texas County",36.71352,-101.449911,3.76553771159078
"OK",40141,"OK_Tillman Coun",34.380456,-98.972769,3.18352148562917
"OK",40143,"OK_Tulsa County",36.105918,-95.914798,428.524742457462
"OK",40145,"OK_Wagoner Coun",36.011259,-95.612267,53.1054220174721
"OK",40147,"OK_Washington C",36.729169,-95.938601,46.9003781512947
"OK",40149,"OK_Washita Coun",35.313031,-99.056867,4.17651474284915
"AZ",4015,"AZ_Mohave Count",35.069679,-114.249634,6.0816957299319
"OK",40151,"OK_Woods County",36.764048,-98.719763,2.63149255357161
"OK",40153,"OK_Woodward Cou",36.426108,-99.383837,6.26239279092037
"AZ",4017,"AZ_Navajo Count",34.893625,-110.211155,4.29990146670815
"AZ",4021,"AZ_Pinal County",33.060133,-111.588364,33.2466339097241
"AZ",4023,"AZ_Santa Cruz C",31.434733,-110.943195,14.4990107326349
"AZ",4025,"AZ_Yavapai Coun",34.629014,-112.267767,11.1673818783803
"AZ",4027,"AZ_Yuma County,",32.65004,-114.598663,14.9553861606601
"OR",41001,"OR_Baker County",44.779398,-117.765487,2.01563378419026
"OR",41003,"OR_Benton Count",44.571181,-123.278972,52.9122368532221
"OR",41005,"OR_Clackamas Co",45.363365,-122.57415,85.9242232153181
"OR",41007,"OR_Clatsop Coun",46.098033,-123.837442,14.3165209200418
"OR",41009,"OR_Columbia Cou",45.893189,-122.93005,29.3649892647056
"OR",41011,"OR_Coos County,",43.305343,-124.231247,13.7831391579396
"OR",41013,"OR_Crook County",44.285943,-120.839327,3.15389874727895
"OR",41015,"OR_Curry County",42.249909,-124.328547,4.45097429730119
"OR",41017,"OR_Deschutes Co",44.092071,-121.30565,24.9853524224524
"OR",41019,"OR_Douglas Coun",43.237447,-123.386761,8.34614053825607
"OR",41021,"OR_Gilliam Coun",45.438181,-120.194384,0.603664037844501
"OR",41023,"OR_Grant County",44.450864,-119.001015,0.613650292939878
"OR",41025,"OR_Harney Count",43.522141,-118.986738,0.27910797106567
"OR",41027,"OR_Hood River C",45.655533,-121.563132,16.9187295432936
"OR",41029,"OR_Jackson Coun",42.34699,-122.858316,30.445653039254
"OR",41031,"OR_Jefferson Co",44.601999,-121.193198,5.31494418996069
"OR",41033,"OR_Josephine Co",42.404127,-123.386809,20.5760601459548
"OR",41035,"OR_Klamath Coun",42.281867,-121.724883,4.29367732614072
"OR",41037,"OR_Lake County,",42.490564,-120.479309,0.36346749190559
"OR",41039,"OR_Lane County,",44.038338,-123.117351,31.2406496847903
"OR",41041,"OR_Lincoln Coun",44.712447,-124.000861,16.1576208618392
"OR",41043,"OR_Linn County,",44.554621,-122.959618,21.6932977171749
"OR",41045,"OR_Malheur Coun",43.971312,-117.062987,1.18861171046734
"OR",41047,"OR_Marion Count",44.96169,-122.954793,112.360427208133
"OR",41049,"OR_Morrow Count",45.730088,-119.612758,2.18674467314989
"OR",41051,"OR_Multnomah Co",45.517889,-122.588705,673.920637963867
"OR",41053,"OR_Polk County,",44.920133,-123.211525,44.6615606722252
"OR",41055,"OR_Sherman Coun",45.522409,-120.726192,0.826740777318839
"OR",41057,"OR_Tillamook Co",45.467428,-123.858675,7.83176803436169
"OR",41059,"OR_Umatilla Cou",45.798618,-118.952064,9.313981598895
